"names"	"fccommunity"
"7494"	"MTPAP"	"21"
"7495"	"TPTEP1"	"22"
"7496"	"ACTL7A"	"19"
"7497"	"GNAL"	"22"
"7498"	"FZD3"	"7"
"7499"	"LAPTM4A"	"14"
"7500"	"ZFPM1"	"21"
"7501"	"LURAP1"	"4"
"7502"	"MIDN"	"25"
"7503"	"CTNND2"	"22"
"7504"	"DSCAML1"	"19"
"7505"	"GRASP"	"22"
"7506"	"PLK2"	"22"
"7507"	"PLXNB3"	"22"
"7508"	"BAI1"	"22"
"7509"	"NRCAM"	"22"
"7510"	"CADPS"	"16"
"7511"	"SSX4"	"22"
"7512"	"ANKRD13C"	"18"
"7513"	"TRMT2A"	"23"
"7514"	"DNAJC11"	"24"
"7515"	"SAMM50"	"24"
"7516"	"ATF5"	"21"
"7517"	"CCDC136"	"4"
"7518"	"CCDC141"	"4"
"7519"	"CEP57L1"	"4"
"7520"	"DPYSL3"	"4"
"7521"	"GNPTAB"	"16"
"7522"	"MPPED1"	"4"
"7523"	"PPP4R1"	"4"
"7524"	"STX18"	"4"
"7525"	"ZNF365"	"4"
"7526"	"FZD4"	"7"
"7527"	"GPR125"	"15"
"7528"	"TJAP1"	"22"
"7529"	"BMP5"	"21"
"7530"	"CHMP4B"	"21"
"7531"	"KRTAP10-7"	"25"
"7532"	"METTL6"	"25"
"7533"	"NSRP1"	"25"
"7534"	"RILPL1"	"25"
"7535"	"TMX2"	"4"
"7536"	"WDR81"	"9"
"7537"	"ZCCHC6"	"4"
"7538"	"ENSG00000206397"	"25"
"7539"	"ENSG00000206486"	"25"
"7540"	"NMRK2"	"4"
"7541"	"MYL7"	"24"
"7542"	"TNNT3"	"24"
"7543"	"FLNC"	"4"
"7544"	"TCAP"	"4"
"7545"	"DLX5"	"21"
"7546"	"KIF5C"	"21"
"7547"	"NR4A1"	"21"
"7548"	"PPFIA1"	"24"
"7549"	"AGRN"	"4"
"7550"	"DCBLD1"	"14"
"7551"	"HLA-A"	"4"
"7552"	"MFI2"	"13"
"7553"	"SLC12A3"	"11"
"7554"	"SRD5A1"	"18"
"7555"	"ENSG00000206233"	"4"
"7556"	"HSF2"	"24"
"7557"	"PPP2R3A"	"22"
"7558"	"BCKDHB"	"18"
"7559"	"DCLRE1C"	"22"
"7560"	"TRPC5"	"22"
"7561"	"KCNK1"	"17"
"7562"	"KCTD1"	"21"
"7563"	"PPM1J"	"21"
"7564"	"SALL1"	"21"
"7565"	"SCNN1A"	"22"
"7566"	"TFAP2C"	"21"
"7567"	"ENSG00000205369"	"21"
"7568"	"ABCC6"	"10"
"7569"	"CALML5"	"4"
"7570"	"CORO2B"	"1"
"7571"	"DCT"	"24"
"7572"	"FOCAD"	"14"
"7573"	"FUCA1"	"13"
"7574"	"LAP3"	"23"
"7575"	"LRRN2"	"24"
"7576"	"PRRG2"	"24"
"7577"	"S100A13"	"24"
"7578"	"SEL1L3"	"24"
"7579"	"SLC16A5"	"24"
"7580"	"TAF15"	"6"
"7581"	"TVP23BP2"	"24"
"7582"	"WDTC1"	"24"
"7583"	"ENSG00000206297"	"4"
"7584"	"ACTR1A"	"4"
"7585"	"CLVS1"	"5"
"7586"	"FUNDC1"	"4"
"7587"	"BBS4"	"4"
"7588"	"DYNC1I2"	"18"
"7589"	"SEC24D"	"4"
"7590"	"MARCKSL1"	"3"
"7591"	"PRSS12"	"4"
"7592"	"SFT2D3"	"14"
"7593"	"ZNF366"	"20"
"7594"	"GPR143"	"22"
"7595"	"HTR1A"	"22"
"7596"	"NCOA4"	"21"
"7597"	"NR2F1"	"21"
"7598"	"RXRB"	"21"
"7599"	"SLC39A9"	"14"
"7600"	"ENSG00000206289"	"21"
"7601"	"NUDT1"	"4"
"7602"	"DERA"	"22"
"7603"	"MTFR1"	"14"
"7604"	"ZMIZ2"	"4"
"7605"	"ENSG00000205168"	"20"
"7606"	"ENSG00000205173"	"9"
"7607"	"ENSG00000205175"	"23"
"7608"	"ENSG00000205166"	"17"
"7609"	"PRSS3"	"13"
"7610"	"ZBED4"	"9"
"7611"	"CARKD"	"24"
"7612"	"TRIM71"	"21"
"7613"	"CCDC47"	"4"
"7614"	"COLGALT2"	"14"
"7615"	"EFEMP2"	"4"
"7616"	"LGALS9"	"22"
"7617"	"SCRT1"	"4"
"7618"	"SPPL2A"	"4"
"7619"	"ENSG00000215672"	"4"
"7620"	"ZBTB24"	"4"
"7621"	"CREB3L3"	"21"
"7622"	"CTNNAL1"	"19"
"7623"	"HECW1"	"9"
"7624"	"MAGEE1"	"5"
"7625"	"7-Mar"	"19"
"7626"	"PLEKHO1"	"9"
"7627"	"TBCB"	"19"
"7628"	"TRAF5"	"19"
"7629"	"TRIM22"	"4"
"7630"	"CDKN2D"	"21"
"7631"	"IFI27"	"21"
"7632"	"RPRM"	"12"
"7633"	"SERTAD1"	"21"
"7634"	"CD320"	"25"
"7635"	"TSPAN7"	"24"
"7636"	"VPS54"	"4"
"7637"	"MMS22L"	"20"
"7638"	"MRPS7"	"22"
"7639"	"CLIC6"	"22"
"7640"	"SSTR5"	"7"
"7641"	"XDH"	"18"
"7642"	"GPAM"	"18"
"7643"	"GPD2"	"18"
"7644"	"NAT2"	"19"
"7645"	"KCTD13"	"4"
"7646"	"POLDIP3"	"22"
"7647"	"KMT2C"	"21"
"7648"	"CORO2A"	"21"
"7649"	"AGBL3"	"17"
"7650"	"KIAA1279"	"4"
"7651"	"CALCRL"	"4"
"7652"	"RAMP1"	"4"
"7653"	"RAMP2"	"4"
"7654"	"ENSG00000213952"	"4"
"7655"	"FOXL1"	"21"
"7656"	"BTG3"	"14"
"7657"	"PTRH1"	"14"
"7658"	"CETN2"	"4"
"7659"	"INHA"	"13"
"7660"	"MGP"	"21"
"7661"	"SOSTDC1"	"21"
"7662"	"GDF7"	"21"
"7663"	"GBP1"	"22"
"7664"	"NOG"	"21"
"7665"	"KPTN"	"22"
"7666"	"ENSG00000215692"	"19"
"7667"	"HOXA13"	"21"
"7668"	"HOXC8"	"21"
"7669"	"HOXD13"	"21"
"7670"	"MGA"	"21"
"7671"	"RAB30"	"22"
"7672"	"STX7"	"14"
"7673"	"NRBF2"	"21"
"7674"	"TRIM35"	"21"
"7675"	"EMILIN1"	"13"
"7676"	"EID2"	"21"
"7677"	"FOXH1"	"21"
"7678"	"LITAF"	"4"
"7679"	"NAGK"	"17"
"7680"	"RANBP6"	"23"
"7681"	"RNPC3"	"21"
"7682"	"SKI"	"21"
"7683"	"ZNF8"	"21"
"7684"	"TTC25"	"8"
"7685"	"FCN1"	"13"
"7686"	"FMOD"	"13"
"7687"	"INHBA"	"13"
"7688"	"INHBC"	"13"
"7689"	"THBS4"	"13"
"7690"	"VASN"	"13"
"7691"	"ENSG00000143787"	"13"
"7692"	"VPS39"	"4"
"7693"	"DPP4"	"8"
"7694"	"P2RY1"	"12"
"7695"	"NTN1"	"19"
"7696"	"GALNS"	"17"
"7697"	"CCL22"	"8"
"7698"	"CXCL10"	"8"
"7699"	"CXCL11"	"8"
"7700"	"FAP"	"7"
"7701"	"KIAA1109"	"11"
"7702"	"ADAM10"	"7"
"7703"	"APH1B"	"7"
"7704"	"EFNA2"	"7"
"7705"	"CELSR1"	"7"
"7706"	"LHX2"	"21"
"7707"	"ADAM11"	"7"
"7708"	"ARHGEF40"	"24"
"7709"	"GAS6"	"13"
"7710"	"ZP4"	"13"
"7711"	"NCLN"	"4"
"7712"	"ADAM2"	"13"
"7713"	"CLGN"	"13"
"7714"	"CD38"	"18"
"7715"	"PTGFRN"	"13"
"7716"	"MADCAM1"	"13"
"7717"	"CD46"	"13"
"7718"	"CD53"	"13"
"7719"	"CHAD"	"13"
"7720"	"FBLN1"	"13"
"7721"	"ITGA1"	"13"
"7722"	"ITGB1BP2"	"13"
"7723"	"JAM2"	"22"
"7724"	"MMP9"	"13"
"7725"	"NCAM2"	"13"
"7726"	"TGOLN2"	"13"
"7727"	"TNC"	"13"
"7728"	"VCAN"	"13"
"7729"	"ENSG00000198802"	"25"
"7730"	"ADAM23"	"22"
"7731"	"LSAMP"	"13"
"7732"	"OPCML"	"13"
"7733"	"COA3"	"22"
"7734"	"ENSG00000214234"	"22"
"7735"	"ADAM29"	"10"
"7736"	"ADAM33"	"14"
"7737"	"BPIFA1"	"6"
"7738"	"CDSN"	"4"
"7739"	"IGLV1-40"	"4"
"7740"	"LAT2"	"4"
"7741"	"NOMO1"	"4"
"7742"	"NPPA"	"4"
"7743"	"PMEPA1"	"4"
"7744"	"PPIC"	"4"
"7745"	"RAI2"	"4"
"7746"	"SPAG8"	"4"
"7747"	"TNRC6B"	"4"
"7748"	"VIP"	"4"
"7749"	"ENSG00000206460"	"4"
"7750"	"ADAM9"	"13"
"7751"	"PCSK5"	"4"
"7752"	"AUP1"	"13"
"7753"	"AZGP1"	"5"
"7754"	"EDIL3"	"13"
"7755"	"DDHD1"	"18"
"7756"	"SH3GLB2"	"4"
"7757"	"MPPED2"	"4"
"7758"	"ADAMTS4"	"13"
"7759"	"MT2A"	"24"
"7760"	"GPR50"	"22"
"7761"	"ADAMTS5"	"13"
"7762"	"TIMP3"	"13"
"7763"	"ADAMTSL3"	"19"
"7764"	"ADAMTSL4"	"4"
"7765"	"DLK2"	"4"
"7766"	"FHL3"	"4"
"7767"	"CDC42EP1"	"4"
"7768"	"KLF8"	"4"
"7769"	"RFX6"	"4"
"7770"	"STRIP1"	"22"
"7771"	"LLGL1"	"22"
"7772"	"PPP2R2B"	"22"
"7773"	"PSMC2"	"1"
"7774"	"ADAP2"	"21"
"7775"	"ADAT3"	"11"
"7776"	"ADCK1"	"15"
"7777"	"GAPVD1"	"15"
"7778"	"NQO2"	"15"
"7779"	"RPS6KA2"	"15"
"7780"	"TAOK3"	"15"
"7781"	"AFF2"	"21"
"7782"	"CCNI"	"4"
"7783"	"CKS1BP6"	"15"
"7784"	"DTX2"	"25"
"7785"	"EYA1"	"21"
"7786"	"LRRC15"	"15"
"7787"	"OIP5"	"1"
"7788"	"PKP3"	"25"
"7789"	"RALGDS"	"22"
"7790"	"RGL1"	"22"
"7791"	"RHPN2"	"25"
"7792"	"PDK3"	"15"
"7793"	"RRAD"	"15"
"7794"	"VKORC1"	"13"
"7795"	"HEXIM2"	"4"
"7796"	"SHANK1"	"22"
"7797"	"PDE4C"	"6"
"7798"	"PDE5A"	"6"
"7799"	"PDE6A"	"6"
"7800"	"PDE6B"	"6"
"7801"	"PDE6C"	"6"
"7802"	"PDE6H"	"6"
"7803"	"PDE8B"	"6"
"7804"	"GNGT2"	"22"
"7805"	"CA8"	"21"
"7806"	"ENSG00000215103"	"22"
"7807"	"QDPR"	"13"
"7808"	"RLF"	"13"
"7809"	"ENSG00000197711"	"13"
"7810"	"CD40"	"19"
"7811"	"TRMT112"	"6"
"7812"	"TK2"	"6"
"7813"	"CCHCR1"	"4"
"7814"	"UBE2W"	"24"
"7815"	"ABHD16B"	"12"
"7816"	"SAMD10"	"21"
"7817"	"UBE2J1"	"12"
"7818"	"ZNF512B"	"21"
"7819"	"ADRA1D"	"22"
"7820"	"AVPR1B"	"22"
"7821"	"BDKRB1"	"22"
"7822"	"CCKAR"	"22"
"7823"	"CCKBR"	"22"
"7824"	"CYSLTR1"	"22"
"7825"	"CYSLTR2"	"22"
"7826"	"GRM2"	"22"
"7827"	"GRM3"	"22"
"7828"	"GRM6"	"22"
"7829"	"GRPR"	"22"
"7830"	"HRH1"	"22"
"7831"	"HTR2C"	"22"
"7832"	"NTSR1"	"22"
"7833"	"OXTR"	"22"
"7834"	"PTAFR"	"22"
"7835"	"PTGER1"	"22"
"7836"	"PTGFR"	"22"
"7837"	"TACR1"	"22"
"7838"	"TACR3"	"22"
"7839"	"DNAJC3"	"12"
"7840"	"NQO1"	"12"
"7841"	"RAD23A"	"12"
"7842"	"ZNF322"	"12"
"7843"	"CD1B"	"4"
"7844"	"SLC11A2"	"14"
"7845"	"ENSG00000214257"	"2"
"7846"	"ADCYAP1"	"22"
"7847"	"SHH"	"21"
"7848"	"VIPR2"	"4"
"7849"	"IL1R1"	"19"
"7850"	"IL1R2"	"19"
"7851"	"MINK1"	"19"
"7852"	"SCT"	"25"
"7853"	"GAS1"	"21"
"7854"	"HHIP"	"21"
"7855"	"ADIPOQ"	"19"
"7856"	"ADIPOR1"	"19"
"7857"	"CARD6"	"19"
"7858"	"CENPC"	"19"
"7859"	"BMP6"	"21"
"7860"	"BMP8A"	"19"
"7861"	"PYCARD"	"19"
"7862"	"CARD8"	"19"
"7863"	"NOD1"	"19"
"7864"	"NRTN"	"25"
"7865"	"SOX10"	"21"
"7866"	"RAB3C"	"22"
"7867"	"BCHE"	"6"
"7868"	"DAG1"	"13"
"7869"	"SCNN1B"	"22"
"7870"	"TRIM7"	"23"
"7871"	"ADM"	"4"
"7872"	"EDN1"	"4"
"7873"	"GPR182"	"4"
"7874"	"RAMP3"	"4"
"7875"	"CMA1"	"13"
"7876"	"SLC31A2"	"4"
"7877"	"IPCEF1"	"22"
"7878"	"PCED1A"	"21"
"7879"	"IKZF2"	"21"
"7880"	"ADPGK"	"4"
"7881"	"GDF9"	"24"
"7882"	"FAM107B"	"20"
"7883"	"ADPRHL2"	"24"
"7884"	"C21orf33"	"24"
"7885"	"ADRA1B"	"13"
"7886"	"CCR1"	"8"
"7887"	"OPRL1"	"22"
"7888"	"SSTR2"	"22"
"7889"	"CDC45"	"13"
"7890"	"GABBR1"	"13"
"7891"	"IGKV2-40"	"13"
"7892"	"KCNMA1"	"13"
"7893"	"SAG"	"22"
"7894"	"TNS3"	"13"
"7895"	"TTR"	"13"
"7896"	"ENSG00000206466"	"13"
"7897"	"C8B"	"13"
"7898"	"C9"	"13"
"7899"	"CKAP2"	"13"
"7900"	"GTPBP3"	"13"
"7901"	"PKHD1"	"13"
"7902"	"PON1"	"18"
"7903"	"C1QC"	"13"
"7904"	"DNTT"	"13"
"7905"	"GAST"	"22"
"7906"	"MPO"	"18"
"7907"	"PLG"	"13"
"7908"	"ARSA"	"17"
"7909"	"CD74"	"13"
"7910"	"CST7"	"13"
"7911"	"DCAF5"	"7"
"7912"	"USP40"	"6"
"7913"	"FKBP10"	"13"
"7914"	"DERL1"	"13"
"7915"	"FGG"	"13"
"7916"	"HRG"	"13"
"7917"	"KIAA0232"	"13"
"7918"	"PCDH1"	"13"
"7919"	"PF4V1"	"13"
"7920"	"PLAT"	"13"
"7921"	"ZNF292"	"13"
"7922"	"ENSG00000205813"	"13"
"7923"	"ENSG00000213044"	"13"
"7924"	"KCND2"	"4"
"7925"	"MYOZ3"	"4"
"7926"	"SGCG"	"17"
"7927"	"C3"	"13"
"7928"	"COL13A1"	"13"
"7929"	"COL6A1"	"13"
"7930"	"CRB1"	"13"
"7931"	"CRP"	"13"
"7932"	"FSTL3"	"13"
"7933"	"LTBP1"	"13"
"7934"	"MATN2"	"13"
"7935"	"MEP1A"	"13"
"7936"	"REG3A"	"13"
"7937"	"SCGB1A1"	"13"
"7938"	"ENSG00000197621"	"13"
"7939"	"GABRA1"	"7"
"7940"	"GABRB2"	"7"
"7941"	"JAKMIP1"	"13"
"7942"	"GDF10"	"13"
"7943"	"IGHA1"	"13"
"7944"	"SERTAD3"	"13"
"7945"	"TF"	"13"
"7946"	"KCNMB1"	"13"
"7947"	"MBL2"	"13"
"7948"	"PRG2"	"24"
"7949"	"BEND3"	"17"
"7950"	"MCAT"	"17"
"7951"	"CNTNAP2"	"22"
"7952"	"CXCL9"	"25"
"7953"	"IL27RA"	"21"
"7954"	"IRF9"	"25"
"7955"	"RNF31"	"25"
"7956"	"UBE2F"	"9"
"7957"	"AGA"	"13"
"7958"	"KRT13"	"13"
"7959"	"SACS"	"13"
"7960"	"PPBP"	"13"
"7961"	"ST3GAL3"	"17"
"7962"	"ENSG00000206320"	"22"
"7963"	"ENSG00000206253"	"22"
"7964"	"ZNF446"	"4"
"7965"	"CD163"	"23"
"7966"	"KCNJ6"	"22"
"7967"	"KCNJ9"	"22"
"7968"	"SYNE2"	"22"
"7969"	"RCVRN"	"22"
"7970"	"KCNJ5"	"22"
"7971"	"KLHL3"	"22"
"7972"	"ENSG00000215782"	"8"
"7973"	"ARAP1"	"4"
"7974"	"ERAS"	"25"
"7975"	"NOXA1"	"10"
"7976"	"ADRBK2"	"8"
"7977"	"ASNS"	"3"
"7978"	"CCT4"	"1"
"7979"	"SUMO1"	"17"
"7980"	"C12orf4"	"4"
"7981"	"AK1"	"23"
"7982"	"ASAH1"	"17"
"7983"	"MTMR3"	"4"
"7984"	"ARF3"	"14"
"7985"	"CBFA2T2"	"21"
"7986"	"ECM1"	"4"
"7987"	"EFCAB4B"	"4"
"7988"	"GIGYF1"	"4"
"7989"	"MEGF11"	"4"
"7990"	"MEGF6"	"4"
"7991"	"NELL1"	"4"
"7992"	"NELL2"	"4"
"7993"	"PLEKHA5"	"4"
"7994"	"USP54"	"4"
"7995"	"ZNF862"	"4"
"7996"	"ZSWIM8"	"4"
"7997"	"DPYSL4"	"4"
"7998"	"SNX24"	"25"
"7999"	"GBA2"	"4"
"8000"	"SOBP"	"4"
"8001"	"AFAP1"	"15"
"8002"	"NUDT11"	"18"
"8003"	"RAD51D"	"9"
"8004"	"CD58"	"25"
"8005"	"GCM1"	"21"
"8006"	"AHSP"	"19"
"8007"	"ZNF410"	"21"
"8008"	"CREBZF"	"21"
"8009"	"EGR2"	"25"
"8010"	"HCFC1R1"	"4"
"8011"	"HOXB2"	"21"
"8012"	"KCTD9"	"17"
"8013"	"SAPCD2"	"4"
"8014"	"KANSL2"	"10"
"8015"	"BARHL1"	"6"
"8016"	"CD1D"	"4"
"8017"	"MTTP"	"18"
"8018"	"SLC6A19"	"18"
"8019"	"VIL1"	"18"
"8020"	"ENSG00000112493"	"4"
"8021"	"ENSG00000206235"	"4"
"8022"	"ADCY10P1"	"6"
"8023"	"ZRANB2"	"6"
"8024"	"ENSG00000131003"	"6"
"8025"	"LAMB1"	"13"
"8026"	"RALGAPB"	"6"
"8027"	"TACC3"	"20"
"8028"	"TINAGL1"	"21"
"8029"	"ENSG00000183760"	"10"
"8030"	"ERAL1"	"8"
"8031"	"STAC3"	"6"
"8032"	"THAP1"	"4"
"8033"	"C17orf70"	"18"
"8034"	"FANCB"	"18"
"8035"	"PTPN22"	"25"
"8036"	"VIMP"	"11"
"8037"	"IGF2R"	"14"
"8038"	"LAMP1"	"13"
"8039"	"F8"	"13"
"8040"	"WISP2"	"15"
"8041"	"SERPINI1"	"13"
"8042"	"TFPI"	"13"
"8043"	"NRG3"	"4"
"8044"	"CFP"	"13"
"8045"	"C3AR1"	"13"
"8046"	"C5AR2"	"13"
"8047"	"CR1"	"13"
"8048"	"ENSG00000204364"	"13"
"8049"	"AGAP1"	"21"
"8050"	"AP3S2"	"14"
"8051"	"CDK20"	"21"
"8052"	"MPPE1"	"21"
"8053"	"PLD3"	"21"
"8054"	"SCARB2"	"7"
"8055"	"AIP"	"21"
"8056"	"BARX1"	"4"
"8057"	"CARS2"	"12"
"8058"	"COASY"	"4"
"8059"	"COX7C"	"19"
"8060"	"DPEP2"	"3"
"8061"	"DRAM2"	"22"
"8062"	"EMC8"	"4"
"8063"	"KHK"	"18"
"8064"	"MPND"	"4"
"8065"	"MRPS33"	"4"
"8066"	"PLBD2"	"4"
"8067"	"RAB23"	"4"
"8068"	"SLC7A5"	"4"
"8069"	"SRFBP1"	"4"
"8070"	"TMEM205"	"19"
"8071"	"LARP4B"	"21"
"8072"	"PROCA1"	"21"
"8073"	"RBM4"	"8"
"8074"	"ENSG00000197041"	"21"
"8075"	"BBS5"	"2"
"8076"	"BNIP1"	"4"
"8077"	"CDK18"	"4"
"8078"	"HECA"	"4"
"8079"	"KCNRG"	"4"
"8080"	"FBXL7"	"21"
"8081"	"PRKG2"	"6"
"8082"	"IRX6"	"21"
"8083"	"TRAPPC8"	"24"
"8084"	"IHH"	"21"
"8085"	"KRT78"	"18"
"8086"	"PANK3"	"21"
"8087"	"SUMF1"	"21"
"8088"	"AZU1"	"21"
"8089"	"AGAP2"	"25"
"8090"	"INTS5"	"18"
"8091"	"KLHDC10"	"13"
"8092"	"SBK1"	"13"
"8093"	"SLC52A3"	"12"
"8094"	"AGBL2"	"20"
"8095"	"EPS15L1"	"12"
"8096"	"NPRL3"	"18"
"8097"	"RNF216"	"18"
"8098"	"AGFG2"	"23"
"8099"	"TSPAN17"	"4"
"8100"	"APOLD1"	"18"
"8101"	"ATP13A2"	"18"
"8102"	"NUDT5"	"18"
"8103"	"NUDT8"	"18"
"8104"	"GTDC1"	"6"
"8105"	"C1orf111"	"18"
"8106"	"C8orf48"	"4"
"8107"	"CCDC11"	"4"
"8108"	"CCDC112"	"4"
"8109"	"FAM124B"	"4"
"8110"	"TNNI1"	"24"
"8111"	"TSPYL4"	"4"
"8112"	"ZFC3H1"	"4"
"8113"	"ZNF821"	"4"
"8114"	"AGK"	"12"
"8115"	"ZNF43"	"21"
"8116"	"EPHB6"	"21"
"8117"	"FAM86C1"	"24"
"8118"	"GBP2"	"24"
"8119"	"GBP7"	"24"
"8120"	"HOXB6"	"21"
"8121"	"HOXB9"	"4"
"8122"	"TP53TG1"	"24"
"8123"	"PIWIL4"	"13"
"8124"	"AGO3"	"13"
"8125"	"PIWIL3"	"23"
"8126"	"AGO4"	"13"
"8127"	"NR1D2"	"18"
"8128"	"DGKA"	"25"
"8129"	"PPAP2A"	"25"
"8130"	"CHPT1"	"25"
"8131"	"LIPG"	"25"
"8132"	"PNPLA3"	"18"
"8133"	"AGPS"	"18"
"8134"	"HSD3B7"	"18"
"8135"	"RDH11"	"18"
"8136"	"EPHX2"	"18"
"8137"	"IL33"	"18"
"8138"	"NAT9"	"24"
"8139"	"AGRP"	"9"
"8140"	"GHRL"	"9"
"8141"	"MC3R"	"9"
"8142"	"GHRHR"	"9"
"8143"	"MLNR"	"9"
"8144"	"NPY"	"9"
"8145"	"ASIP"	"9"
"8146"	"PMCH"	"9"
"8147"	"PMCHL1"	"9"
"8148"	"PMCHL2"	"9"
"8149"	"POMC"	"13"
"8150"	"PPFIA4"	"24"
"8151"	"PPFIA2"	"24"
"8152"	"PPFIA3"	"24"
"8153"	"AVP"	"22"
"8154"	"AGTR2"	"25"
"8155"	"ASTE1"	"19"
"8156"	"DAPP1"	"25"
"8157"	"FLYWCH1"	"24"
"8158"	"NRG2"	"25"
"8159"	"ODF2L"	"24"
"8160"	"OVOL1"	"25"
"8161"	"STYK1"	"25"
"8162"	"TRIB3"	"21"
"8163"	"DMGDH"	"23"
"8164"	"TASP1"	"21"
"8165"	"C9orf114"	"3"
"8166"	"FGF22"	"25"
"8167"	"FGF4"	"25"
"8168"	"FGF9"	"25"
"8169"	"UNC93A"	"22"
"8170"	"ENSG00000214633"	"25"
"8171"	"LOH12CR1"	"4"
"8172"	"C1orf50"	"13"
"8173"	"LRRC47"	"5"
"8174"	"OSGEPL1"	"10"
"8175"	"CYB5B"	"12"
"8176"	"DNAJA4"	"4"
"8177"	"FBXO15"	"12"
"8178"	"FBXO32"	"12"
"8179"	"FBXW4"	"12"
"8180"	"URI1"	"6"
"8181"	"POLR2B"	"6"
"8182"	"TRMT11"	"18"
"8183"	"PGR"	"21"
"8184"	"ATP1A2"	"5"
"8185"	"C1GALT1"	"17"
"8186"	"MLC1"	"23"
"8187"	"ASXL2"	"18"
"8188"	"C11orf53"	"21"
"8189"	"C9orf78"	"18"
"8190"	"DCXR"	"4"
"8191"	"DUPD1"	"9"
"8192"	"EDARADD"	"19"
"8193"	"FASTKD2"	"4"
"8194"	"HEATR3"	"4"
"8195"	"IER3IP1"	"6"
"8196"	"IL17RB"	"24"
"8197"	"IRAK3"	"18"
"8198"	"IRF8"	"21"
"8199"	"MALT1"	"18"
"8200"	"MEDAG"	"12"
"8201"	"OR10J1"	"7"
"8202"	"SLIRP"	"18"
"8203"	"TIFA"	"4"
"8204"	"TIRAP"	"18"
"8205"	"TLR3"	"18"
"8206"	"TMED7"	"18"
"8207"	"TMEM109"	"18"
"8208"	"TRAFD1"	"7"
"8209"	"ZNF675"	"18"
"8210"	"TMCC2"	"25"
"8211"	"OSBPL9"	"22"
"8212"	"C2orf69"	"4"
"8213"	"INVS"	"21"
"8214"	"MPZ"	"18"
"8215"	"PLEKHJ1"	"15"
"8216"	"TERF1"	"24"
"8217"	"AHDC1"	"4"
"8218"	"ACOT7"	"2"
"8219"	"BEND2"	"24"
"8220"	"CIC"	"4"
"8221"	"FAM21C"	"24"
"8222"	"FAM46B"	"4"
"8223"	"FAT4"	"4"
"8224"	"GCA"	"4"
"8225"	"GPATCH8"	"17"
"8226"	"HSFX2"	"4"
"8227"	"IL34"	"10"
"8228"	"KAT6A"	"18"
"8229"	"KIAA1549L"	"18"
"8230"	"KIAA2026"	"4"
"8231"	"KLF11"	"21"
"8232"	"KLHL12"	"4"
"8233"	"MTERFD2"	"4"
"8234"	"QRICH1"	"4"
"8235"	"R3HDM2"	"4"
"8236"	"SLC51A"	"4"
"8237"	"STAC2"	"4"
"8238"	"SUGP2"	"1"
"8239"	"TMEM159"	"20"
"8240"	"TTC19"	"4"
"8241"	"UNK"	"4"
"8242"	"VSTM2L"	"8"
"8243"	"WNK2"	"4"
"8244"	"ZC3H10"	"4"
"8245"	"ZCCHC13"	"4"
"8246"	"ZHX3"	"4"
"8247"	"ZNF488"	"4"
"8248"	"ZNF609"	"4"
"8249"	"ZNF804A"	"4"
"8250"	"ENSG00000212718"	"4"
"8251"	"CDH3"	"12"
"8252"	"ENSG00000206269"	"14"
"8253"	"ENSG00000206378"	"14"
"8254"	"TNFSF10"	"19"
"8255"	"ENSG00000206171"	"19"
"8256"	"NPTX1"	"12"
"8257"	"NPTX2"	"12"
"8258"	"SHKBP1"	"12"
"8259"	"CA3"	"17"
"8260"	"LMAN2"	"13"
"8261"	"HBE1"	"13"
"8262"	"PARP4"	"13"
"8263"	"EFR3A"	"19"
"8264"	"OSTC"	"4"
"8265"	"AICDA"	"18"
"8266"	"PDXDC2P"	"4"
"8267"	"RNF219"	"4"
"8268"	"SSR3"	"4"
"8269"	"PMVK"	"4"
"8270"	"GPR75-ASB3"	"12"
"8271"	"C11orf1"	"24"
"8272"	"ENSG00000182490"	"12"
"8273"	"EMC2"	"2"
"8274"	"HEATR6"	"21"
"8275"	"POTEKP"	"12"
"8276"	"GLRXP3"	"23"
"8277"	"GSTA3"	"10"
"8278"	"GSTA4"	"10"
"8279"	"GSTA5"	"10"
"8280"	"GSTM5"	"10"
"8281"	"GSTT2B"	"10"
"8282"	"MGST3"	"10"
"8283"	"OCM"	"10"
"8284"	"ENSG00000187919"	"10"
"8285"	"AMOTL2"	"4"
"8286"	"ATP6V0D2"	"23"
"8287"	"ATP6V1C2"	"23"
"8288"	"ATP6V1G3"	"23"
"8289"	"ENSG00000171142"	"23"
"8290"	"AIPL1"	"12"
"8291"	"AJAP1"	"22"
"8292"	"MAGEC1"	"13"
"8293"	"COPS5"	"21"
"8294"	"PRSS16"	"21"
"8295"	"SPCS1"	"21"
"8296"	"FANCC"	"12"
"8297"	"AK2"	"23"
"8298"	"PRKAG2"	"17"
"8299"	"XPNPEP3"	"12"
"8300"	"POLDIP2"	"4"
"8301"	"COQ5"	"17"
"8302"	"RPTOR"	"17"
"8303"	"ENSG00000189285"	"20"
"8304"	"NUDT2"	"23"
"8305"	"IFT122"	"3"
"8306"	"MND1"	"25"
"8307"	"AK9"	"19"
"8308"	"AKAP1"	"22"
"8309"	"MAATS1"	"22"
"8310"	"PRKAR1B"	"22"
"8311"	"PTPN21"	"22"
"8312"	"MYCBPAP"	"22"
"8313"	"PTCHD2"	"22"
"8314"	"ACCS"	"4"
"8315"	"PPP1R9A"	"22"
"8316"	"MLXIPL"	"22"
